,Title,Hoax
4659, Akan ada Pembekuan Rekening dan Uangnya akan Dicuci di Singapura,1
1564, Ibu Gorok Anaknya Karena Bangunkan Sahur,1
1782, Jokowi Melarang Umat Islam Berkerumun di Masjid Apalagi Saat Idul Fitri,1
8382, Jokowi Nama Lahirnya Herberthus,1
4099, Tiga Wanita Bintang Iklan Jamu Covid-19,1
6658, Bayi Diberi Minum Kopi Untuk Cegah Kejang,1
904, Donald Trump Ratu Elizabeth Memberikan Saya Gelar Bangsawan Secara Pribadi,1
8807, Sebelum Tahun 1960 Tak Pernah Dijumpai Nama Hari Yang Bertuliskan Minggu Selalu Tertulis Hari Ahad,1
6739, Video Jagal Sapi Meninggal Ditendang Sapi Qurban,1
7540,[] “Pembangunan Gereja Terbesar se – Asia Tenggara di Kabupaten Tangerang”,1
7236, Surat Panggilan Proses Penerimaan Kerja PT Pelni,1
2080, Pasien Covid-19 Tanpa Gejala Berarti Sehat dan Mendapatkan Hasil Test Positif Palsu,1
1565, Gambar Tangkapan Layar Artikel berjudul “Ma’ruf Amin Sebut Uang Haji Dipakai Dulu untuk IKN Haji Dipakai Dulu untuk IKN dan Infrastruktur”,1
4923, Pesan Singkat Pembagian Hadiah Rp175 juta dari Shopee,1
8563, Ketika Anies-Sandi Menang Dengan Kekuatan Kaum Radikal Indonesia,1
5262," “Calon walikota oslo kang klepon, Bicara ahlak ngutip kitab agama lain katholik”",1
3693, ILC Dilarang Tayang Oleh Pemerintah,1
5095, Pemakaian Masker Menyebabkan Penyakit Legionnaires,1
7829, “Berita Mengerikan Akhirnya Dibuka Untuk Publik”,1
6130, “Ahok Putra Terta*k Bangsa”,1
6156, Video “Perilaku Polisi India Terhadap Wanita yang Membawa Anak”,1
1113, PSSI Resmi Keluar dari AFF,1
2646, “7 September 2021 suku Dayak usir Rencana bangun ibu kota negara pindah ke Kalimantan”,1
6942, Pengumuman KPU Sebelum tanggal 22 Mei Tidak Sah,1
6377, Deddy Corbuzier Berikan Mobil untuk Shinta Nuriyah,1
4198," Foto “Buronan akhir nya dikerangkeng, berawal 212 berakhir 1212”",1
5381," “Jokowi Halal Dilengserkan, Sudah di labeli oleh MUI, Siapa yg tdk patuh terhadap MUI maka HARAM”",1
2300, Varian Omicron Ditemukan Sejak Juli 2021,1
5768, Video Penampakan Kuntilanak di Rumah Sakit Galang Batam,1
254, Video Kericuhan antara Masyarakat Pribumi dengan Non Pribumi,1
4994, Politikus PKS Netty Prasetiyani Meninggal Dunia,1
8121, Megawati Minta Pemerintah Tiadakan Azan,1
3457, “Korban Vaksin Lagi. Kini anggota Brimob di Maluku”,1
5820, Donasi Kaos Oblong Bekas Untuk Tim Medis RSD Wisma Atlet,1
7446, 10 Juta Massa PBNU & GP Ansor akan Mengepung Kedubes Arab Saudi,1
3794, Sri Sultan Pertanyakan Keaslian Ijazah Jokowi dari UGM,1
6646, “Israel melarang nelayan Palestina melaut”,1
5529," “Di film kapten amerika, capten steve bangun pada masa modern dan kamu bisa lihat virus corona”",1
2589, Video Kemunculan Harimau di Hutan Kedungjati Jawa Tengah,1
8892,() Polisi Meminta Uang Pengamanan Kepada Warga Saat Aksi 212,1
303, PERCEPAT KIAMAT AUSTRALIA…! RUSIA DAN SEKUTU ANCAM TEMBAK JATUH SATELIT KOMERSIAL MILIK BARAT,1
5129, “Pemberitahuan Pemadaman Listrik Wilayah Kabupaten Brebes”,1
6418," Missed Call Dari Nomor Luar Negeri yang Dapat Menyalin Daftar Kontak, Mengakses SIM Card, dan Menjebol Data Bank",1
7836, “Valid! Jokowi Menjual Indonesia”,1
3325, Video “Seseorang yang wafat karena terinfeksi virus Covid-19 mempercayakan teman baiknya untuk membuang uangnya di Times Square di New York”,1
3153, Bahaya Donor Darah Dari Orang yang Sudah Divaksin Covid-19,1
1436, Lowongan Kerja Dinas Kesehatan Kabupaten Karanganyar,1
3166, Foto Polisi India dengan Poster Tulisan “I STAND WITH ISRAEL”,1
6581, Hujan batu seperti serpihan meteor menuju bumi di Purwakarta,1
376, Laudya Cynthia Bella pindah agama,1
1869, Artikel “Wanita yang viral karena bagi-bagi uang 100 juta dari balkon ternyata dulunya adalah seorang kasir mall.”,1
7744, Pemelintiran Konteks Pose Foto Dengan Keris,1
8189, Penemuan Senjata Kelompok Syiah di Goa Husainiyat,1
1834, Video Ledakan Invasi Rusia ke Ukraina pada Tahun 2022,1
1658, Foto Petani Ukraina Menangkap Jet Militer Rusia,1
755, “Banyak yang pingsan saat mengantri untuk membeli AC mini Jepang di Tunjungan Plaza”,1
7046, “cukong China yang di juluki 9 Naga di belakang Timses 01”,1
4463, Krisis Ekonomi di Perancis Disebabkan oleh Pemboikotan Produk Perancis,1
5620, “PARA CEBONG KETANGKAP TNI PAKE ATRIBUT PKI”,1
290, Kematian Lisa Marie Presley Berkaitan Dengan Suntikan Vaksin Covid-19,1
2236, Akun TikTok Inul Daratista Mengadakan Give Away,1
5210, Gambar Peta dengan Narasi “Hari ini Jakarta . Sudah semua Zona merah.. hati 2 ya .. jangan keluar rumah kalau ngak perlu”,1
3365, Bantuan Sosial Tunai (BST) 600 Ribu Sudah Dapat Dicairkan,1
2118, Video “Peresmian jembatan di samarinda”,1
6214, Siaran Pers Sistem Penilaian UTBK 2020 Dari LTMPT,1
5746, “baru kemarin pemerintah putuskan tak larang mudik lebaran”,1
501," 558, 1000, hingga 50.000 Orang Masuk Islam Sebelum dan Pasca Pembukaan Piala Dunia Qatar 2022",1
3429, Bupati Bojonegoro Sebar Bantuan UMKM,1
5151, Burhanuddin Muhtadi Disebut Dapat Rp450 Miliar untuk Menangkan Jokowi,1
5931, Kota Cirebon Lockdown,1
1539," Gambar Tangkapan Layar Artikel Suara.com “Luhut  Saya yakin rakyat mendukung 3 periode , Yang tidak Mendukung Pasti Aqee Saja.”",1
9010," Jakarta Berduka, Jokowi dan Ahok Harus Bertanggungjawab",1
1211, Surat Undangan Pengadaan Bahan Baku di PT Sido Muncul,1
2996, “Gubernur Sumut Instruksikan Seluruh Masjid Buka Pintu Untuk Orang Ibadah”,1
9079,  Polisi China Tembak Mati 28 Warga Muslim Terduga Teroris,1
8302,[] LOWONGAN MAGANG DI PANTI SOSIAL BINA REMAJA TARUNA JAYA,1
672, Warga Bogor Meninggal Hidup Kembali,1
6566, 1950s photobomb,1
5281, FPA Siap Dukung Jokowi dengan Syarat Semua Laskar Harus Diangkat Menjadi PNS,1
3087, Malaysia Dapat Tambahan 10 Ribu Kuota Haji Saat Lockdown,1
4787, Tidak Ada Media yang Menayangkan Anies Baswedan Raih Tiga Penghargaan,1
5257, Terdapat Gambar Senapan dan Logo Palu Arit di Uang Pecahan 100 Ribu Rupiah,1
7815, Pengasuh Pondok Pesantren Darul Falah KH Abd Rohman Qomari Meninggal Dunia,1
1464, Bob Tutupoly Meninggal Dunia,1
4209, Video Perayaan Kemenangan Gibran di Pilkada Solo,1
7854, “Demo Tolak TKA CINA di Solok Diawali Dengan Pembakaran Perahu Warga Oleh Aparat”,1
1192, Video “Tentara Cina sdh mulai beraksi kang sdh berani melawan tentara kita”,1
3146, Foto-foto “Orang Mati COVID-19 yang Dilempar ke Laut Tiba di Laut Sabah”,1
2264," Akun Facebook Mengatasnamakan Wali Kota Padangsidumpuan, Irsan Efendi Nasution",1
421, Video 8 Partai Politik Siapkan Cawapres Anies,1
505, MATA NAJWA SIARKAN TERAWAN AGUS PUTRANTO TERIMA PENGHARGAAN SOLUSI DIABETES,1
8980, Klaim Jonru Bahwa Dunia Tidak Peduli Kepada Umat Muslim Korban Bom Turki,1
2623, Video “KABAR TERBARU ~ TIT0 S4HKAN FP1 BARU | PER!NTAHKAN FP1 TEG4KKAN AM4R MA’RUF N4HI MUN9K4R | Viral”,1
1582, “PUTIN ANTI LGBT”,1
506, Video Pemain Argentina Merayakan Kemenangan Dengan Bersholawat,1
5221, “Ketik ‘GRATULA’ untuk memastikan akaun facebook anda dlm keadaan selamat.”,1
2405, Pemerintah Akan Suntik Paksa Vaksin Mematikan pada 22 Februari 2022,1
5518," Bapak Ibu Meninggal Karena Covid-19, 5 Bersaudara Menunggu Diadopsi",1
6345, “Proyek Kereta Cepat kebanggaan Presiden Joko Widodo dari hasil utang ke China triliunan ternyata tidak kokoh dan roboh. Hasilnya menyedihkan..🙄smirk”,1
621," “Innalillahi 😭 😭 Detik-Detik Ular Piton Tel4n Seorang Bocah Hidup-Hidup, Sang Ayah Tidak Hanya Bisa Pasrah 😭😭”",1
2126," “Seorang gadis asal Arab Saudi meninggal dunia, setelah berhasil menghafal 30 juz Alquran”",1
4415," “Survei Populi Center 71,8 Persen Masyarakat Bangga Dipimpin Jokowi.Hanya Kardun Dungu Yang Tak Bangga Akan Presiden Yang Amanah Ini”",1
7925, Jawaban “Setuju” Terhadap Pertanyaan “Apa Kita Setuju Dijajah Lagi?” di Apel Siaga PDIP,1
3945, Lowongan Kerja PT Pertamina (PERSERO),1
3501, “sebelum masuk gereja BOM diledakkan lewat remot kendali jarak jauh”,1
8203, “Dari Jusuf Kalla PERJUANGAN MORAL JOKOWI”,1
7597, “Jadi inilah sumber perpecahan di dalam gera’an tiganti”,1
347, Video Najwa Shihab Membongkar 3 Rahasia Yessy Kirana Yudha,1
797, “Puluhan Orang ‘j0get ‘ didalam mesjid sambil teriak lafadz Allah”,1
5821, Sheikh Hamdan Al Maktoum Memberikan Uang Selama COVID-19,1
2829, Akun Twitter Akulaku,1
4630, “TERNYATA SUDAH 10 hari PENDEMO tidak ada yang kena COVID 19”,1
4060, Sambal Bawang Bisa Cegah Covid19,1
8486,() Azab Pada Yahudi di Israel,1
7729, “Maafkan kami masyarakat Lombok”,1
8797, PLAT NOMOR NEGARA ASING DI INDONESIA,1
312, PEMUDA YG GREBEK MUNCUL.! TUNJUKKAN ADEGAN TEL4NJ4NG IBU NORMA SAAT DIKONTRAKAN ROZY,1
8626, Halaman Surat Kabar Berbahasa Arab Memprotes Sikap Pemerintah Indonesia karena Dianggap Kurang Memiliki Tata Krama terhadap Raja Salman,1
746, Jokowi Mengembalikan Ahok ke Balai Kota DKI,1
790, Heri Budi geleng-geleng kepala setelah blusukan melihat kali Ciliwung,1
2476, Seorang Anak Meninggal Setelah Divaksinasi Covid-19,1
2024, Bahaya Makan Cokelat setelah Makan Mie,1
3784, Minum Air Hangat 4 Kali Sehari Dapat Menyembuhkan Covid-19,1
2570," Video “lnnaIiIIahi WainnaiIaihi Rojiun, Kabar Duk4 Dorce Gamalama. Inilah Pesan Terakhirnya..!!”",1
7464, ARTIS AGNEZ MO MENINGGAL AKIBAT DIBUNUH,1
7755, “Ini bukan makar? Terjadilah yang disampaiken kemarin”,1
7276, “Diduga Dibangun Pakai Material Kw 3 dari China”,1
8270, “Garam dan Air Ludah Untuk Memecahkan Kaca Mobil”,1
4429, Petugas Bea Cukai di Mali Menghentikan Penyelundupan Emas Tentara Prancis,1
4288, “tim satgas cov ugm saat ini sangat kuwalahan mengatur tempat untuk isolasi mandiri sivitas UGM”,1
259, Lowongan Kerja KPP Pratama Sumba,1
2163," Foto “Masjid meledak saat salat Jumat, sebanyak 67 jamaah meninggal dunia”",1
8341, “Ini RS CANCER SUMBER WARAS…”,1
380," Gambar Tangkapan Layar Artikel Fajar.co.id “8 Parpol Nyatakan Tolak system Pemilu Proporsional Tertutup Hasti Kristiyanto Bilang ; Jangan sekali kali intervensi MK Ketua MK itu Ipar Pak Jokowi, kalian bosa sengsara apapun kami bisa lakukan”",1
5013," “Tak Tahan Sering DI Ejek Jaga Gereja Dan Bubarkan Pengajian Oleh Tentangganya,Seorang Anggota Banser Stress Dan Meninggal”",1
6952, Meninggalnya Serda Supran Sida Dikaitkan dengan Virus Cacar Monyet,1
1912, Burung Elang Mampu Hidup Hingga 70 Tahun,1
8041, Polresta Samarinda Adakan Acara Nikah Massal Gratis,1
599, Alami Kecelakaan Maut Danang DA Dinyatakan Meninggal Dunia,1
45, Hakim Tolak Ajukan Banding FS dan PC,1
1444," “Ini foto Anies dan Syeikh Yusuf Al-Qaradhawi, pimpinan ISIS.”",1
1652, Foto Ibas Yudhoyono Membaca Buku “Panduan Jualan Minyak Goreng”,1
2699, Akun Facebook Gubernur Sumatera Barat Mahyeldi Ansharullah,1
8100, “Bahrun Mantan FPI yang Pindah ke Banser NU Foto Bersama Ahok”,1
1893, Video “berkat pendekatan Jokowi Rusia akhirnya menarik pasukannya dari perbatasan Ukraina.”,1
1944, Akun Facebook Wakil Walikota Bandar Lampung “Dedi Amrullah”,1
2406, Bayi Dilahirkan dengan Kelainan Genetik Akibat Ibunya Disuntik Vaksin Covid-19,1
5478, Dokter RSAL Surabaya Meninggal akibat Covid-19,1
8897,[] Video Berjudul Melayu Singapura “Negeri Kami Diambil Orang”,1
3458, Pemerintah Inggris Menurunkan Status Covid-19 Karena Covid-19 Bisa Sembuh dengan Paracetamol,1
1966, Campuran Daun Pepaya dan Jahe Dapat Sembuhkan Omicron,1
7778, Penggunaan Foto di Meme “Karya Ahok Karya Anies”,1
5874," Video “Sudah Lockdown, Sikafir China Terus Masuk Ke Indonesia”",1
4098, Kata ‘Avatar’ dalam Bahasa Yunani Berarti ‘Aku Yahudi’,1
4474, Presiden Macron Dilempari Telur Karena Menghina Islam,1
1600, “Jakarta hari ini”,1
6143, “Imigran Asal China Yang Ada di Jakarta Dipulangkan Oleh Anies Baswedan ke Negara Asalnya”,1
1392, “ANIES BASWEDAN KRITIS!! KUTUKAN AHOK BENAR BENAR JADI KENYATAAN”,1
6256, Rumah Sakit Kanusojo Balikpapan Telah Menerima Pasien Positif Virus Corona,1
6790, Serangan teroris di Algeria,1
4248, Kapolda Papua Nyatakan Tidak Bertanggung Jawab atas Penembakan Warga Sipil,1
4348, Video Bencana Longsor di Sidikalang pada 23 November 2020,1
8934,[] Tradisi Pembersihan Pemakaman di Thailand,1
426, Pesan WhatsApp Cek Tagihan BPJS Oleh Puskesmas Pacet Mojokerto,1
5145, Kanada Sudah Terbebas dari Covid-19,1
2853," “Terjadi Lagi, Saat Tengah Mengimami Sholat Jum’at, Imam Masjid Dibacok Orang Tak DIkenal”",1
410, Video Rozy Mengamuk di Sidang dan Dipenjara 7 Tahun,1
8287,[] “Katulampa Djebol siap2 ya Guys!”,1
8944,()Wacana Revisi Undang-Undang Kewarganegaraan,1
5277, “Duo Sipit… Yg Satu sudah menjadi Dewan Penasehat DenSus….yg Satunya Hendak mau Jadi Dewan Penasehat Mabes Polri”,1
2486, Shah Rukh Khan Meninggal Dunia Akibat Kecelakaan Pesawat,1
4235, Video Anggota Tim Sukses Minta Bantuan Paranormal Jelang Pilkada,1
779, Video Barack Obama Meresmikan Foto Anies Baswedan,1
7387, Petik Buah Rambutan Gratis di Kandang Harimau Kebun Binatang Surabaya,1
4141, Akun WhatsApp Wakil Walikota Malang Meminta Transfer Sejumlah Dana,1
3803, Akun Facebook Bupati Sanggau “Paolus Hadi”,1
210, Ratusan Burung Gagak Hitam Terbang di Kiev,1
2487, Giveaway Kedas Beauty,1
7118, Cawapres Sandiaga Uno Berfoto dengan Romi yang Berada di Dalam Sel Penjara,1
8519,"(FITNAH+) Harry Sufehmi, Otak Di Belakang Munculnya Afi Inayah",1
8342,[] “Keajaiban terjadi hari ini Amerika dan Kanada melihat dua matahari.”,1
4335," Kebijakan Ticketmaster, Wajibkan Vaksin Covid-19 Sebelum Menghadiri Konser",1
1049, Gratis kuota 30GB berbagai operator,1
8239,[] “Penangkapan Kendaraan Sepeda Motor Besar-besaran di Polsek Kenjeran”,1
4383, Video “Kapal feri Batam Singapore di rampok dan mau di bajak di amankan TNI”,1
2035, Surat Pengangkatan Guru Honorer Tahun 2022,1
4302, Foto Ketua Presidium IPW Memakai Topi Berlogo PKI,1
8694,"[] Running text Metro TV, Istighosah Tanggal 5 Februari Dirumah Djan Faridz Dihadiri Oleh Kiai Said Aqil Siroj",1
4149, Kerumunan Gibran Bebas Hukuman karena Dilindungi Undang-Undang,1
1972," “Pada Tanggal 29 & 30 Februari, Akan Diadakan Pengisian BBM Gratis di SPBU”",1
3889, Surat Perintah Karantina Selama Dua Minggu bagi Warga Amerika Serikat,1
2099," Gambar Presiden Jokowi di Headline Berita CNN “Kejar Biawak, Pria Terjebak di Gorong-gorong”",1
1499, Foto Paus Gereja Katolik Berada di Kuil Setan,1
1109, Akun Whatsapp Sekretaris Daerah Kabupaten Aceh Utara A. Murtala “+6281250401484”,1
7086, Video Said Aqil Siradj Dukung Prabowo,1
7909, Pesan Berantai Warga Madiun Siap Jadi “Pengantin Bom”,1
652," “Kebaktian memakai Jilbab, video sebelum Gempa terjadi di Cianjur”",1
3616, Daftar Bumbu Masakan Mengandung Babi,1
2732, “Madagaskar keluar dari WHO”,1
3034, Gambar artikel berjudul “Jalur Sepeda Sudirman-Thamrin yang Mau Dibongkar Telan Rp 30 M”,1
242, AKUN WHATSAPP WAKIL BUPATI SUKOHARJO AGUS SANTOSA MENWARKAN PROGRAM BANTUAN,1
1795, “Video amatir perang Rusia vs Ukraina”,1
1702, Informasi Pengangkatan PPPK Tanpa Tes,1
7263, Ibu Hamil Dilarang Nonton Gerhana karena Bahaya,1
5739, “KABAR BARU WARGA VIETNAM US!R KETURUNAN C!NA”,1
4240, “Bendungan Serayu Jebol 1”,1
1498, Video “Ade Armando Bongkar Rahasia Sejak Awal COVID-19 sampai Juni 2021 Sudah 14 Juta Tentara Masuk Indonesia”,1
2756, Akun Telegram PT Kresna Graha Investama Tbk Menawarkan Skema Investasi Kontrak Harian dan Mingguan,1
4123, “Rumah Sakit Di Lockdown Karena Pasien Vaksin Covid Pertama Mulai Makan Pasien Lain”,1
5384, “Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid”,1
2178," “Berita Duka, SeIamat JaIan Untuk SeIamanya Inul Daratista”",1
4634, Presiden Donald Trump Meninggal Dunia karena COVID-19,1
4269, Obral Murah Batu Bara RI ke China Hanya Rp103.000/Ton,1
7979, Penganugerahan Gelar Bapak Reformasi Kepada Amien Rais Di UI,1
8701,() Pesan Whatsapp Mohammad Guntur Romli kepada relawan BADJA,1
6792, MASJID INI TERBAKAR BARU TADI,1
705, George Floyd Meninggal Karena Overdosis,1
1872, Video “RUSIA VS ukraina”,1
6743, Pasangan Kakek Nenek Wafat di Mekkah Saat Haji,1
3960, Video Anggota FPI Lakukan Penggerebekan,1
4812, Video “JENAZAH DI PERLAKUKAN SEPERTI MENGUBURKAN BINATANG”,1
5720, Warga MB Ketapang Kotawaringin Timur Sudah Diperbolehkan Shalat Jumat dan Tarawih di Masjid,1
8537,[] J Kristiadi Buat Surat Terbuka kepad Jusuf Kalla Terkait Pengusaha Keturunan Tionghoa,1
5076, Foto “Pemakaman Korban Ledakan Beirut”,1
4398, Ledakan Tabung Gas LPG Karena Digoyang-goyang,1
6114," “Queensland, Australia Aktor Tom Hanks telah meninggal pada usia 63.”",1
3502," “Pelaku Bom Gereja Katedral Makassar, mantan polisi, agama kristen protestan”",1
6974, “ibu2 pedagang di siram air panas oleh FPI”,1
565, Gambar Tangkapan Layar Artikel “Ma’ruf Amin kutuk bom bunuh diri di Bandung ini jaringan pesantren”,1
6636, Mahasiswa UnSri Palembang meninggal dunia dalam aksi hari ini,1
3733, Tautan Huawei Bagikan Hadiah Tahun Baru,1
6074, “Coronavirus akan hancur dengan air”,1
2987, Akun Whatsapp Sekda Kabupaten Jepara Edy Sujatmiko “0812-3019-0426”,1
640," “JIKA RAKSASA ITU GAK ADA, LALU SIAPA YANG MENEBANG POHON INI?”",1
3774," “Yang bikin banyak positif bukan acara pernikahannya, tapi testnya”",1
3473, PKS Menegakkan Negara Islam Dengan Cara Demokrasi,1
2778, Akun Instagram PT INTI @ptinticareer.official,1
507, WAKIL PRESIDEN MA’RUF AMIN UCAPKAN SELAMAT NATAL DAN TAHUN BARU MENGENAKAN KOSTUM SINTERKLAS,1
6194, “mulai marak kembali penculikan anak”,1
1964," Foto “Barbershop dengan tukang cukur wanita di Jalan Pratu Rai Madra, Kabupaten Badung, Bali”",1
6642, Pertolongan pertama pada stroke dengan tusukan jarum ke ujung setiap jari masing-masing atau bagian bawah daun telinga,1
1534, Gambar Tangkapan Layar Artikel “Ma’ruf Amin ajak orang berharta bantu negara hilangkan bahaya kemiskinan tapi jangan musingin pemerintah”,1
325, Video “dilakukan secara masal – malaysia – ucrania”,1
6462, Habib Ali Al Jufri Akan Hadiri Reuni 212,1
2338, Terdapat Parasit yang Mematikan di Dalam Vaksin Covid-19,1
3555, Video “DANA SUAP HABIB RIZIEQ TERBONGKAR”,1
5663, Video “Tanah abang penuh bray”,1
3668, Tautan “kontes lomba foto di IG”,1
2237," Foto “masjid megah di dekat stadion Bayern Munchen, Allianz Arena”",1
7895, SPBU di Cipinang Meledak dan Terbakar,1
4700, Penerimaan Pegawai PDAM Tirta Musi Palembang,1
6226, Ditemukan Virus Machupo Dalam Paracetamol,1
8805, Lembaga Anti Hoax Koq Akan Dibuat Mabes Polri Bersama Teman #ahok?,1
3946," “Berita Terbaru Hari Ini ~ 48 Orang Te.was Setelah Di Vaksin Coro.na, Agenda Ja.hat Re.zim Terungkap!”",1
8900,[] Foto “Aksi 19 November” di Bundaran Hotel Indonesia,1
864, Video “RESMI JADI TERSANGKA KPK TITO KARNAVIAN TAK BISA MENGELAK PENYIDIK TEMUKAN INI”,1
4827, Foto “Anies Baswedan Masuk Peti Mati”,1
8337,[] “KARENA KUNCI. ADMIN KITA DI BANK ADALAH NIK. DAN NAMA IBU KANDUNG”,1
6990, Saksi Prabowo-Sandi di PPK Amalatu Mati Ditebas Lehernya Sampai Putus,1
4861, Pelarangan Masker Scuba Politik Perusahaan,1
2815, TV Nasional tidak Memberitakan Prestasi Syamsuri Firdaus Juara 1 MTQ Internasional di Turki,1
6120, Kokain Membunuh Coronavirus,1
4301, Link Survey KFC Berhadiah 3000 Snack Bucket Gratis,1
371," Video “Istri Anies & Anies Tiba Di Gedung KPK, Penyidik Dalami K0rupsi Bans0s Yang Merugikan Rakyat 3 T?”",1
5934, Merokok Menghadang Virus Corona Masuk Ke Paru-Paru,1
4708, Foto “Pengumuman Pabrik Tidak Beroperasi”,1
5500," “Semenjak Bapak Jokowi jadi Presiden, Banyak PKI Membakar benderanya sendiri.”",1
2542, “Jokowi Adalah Presiden Pertama yang Menginjakan Kaki di Tanah Papua”,1
7911," “Karena Trauma dan Paranoid, Polisi Bisa Langsung Tembak Jika Kabur Saat Razia”",1
4852, “Acara Wisuda 4000 Hafidz Al-Quran di Sarajevo”,1
7371, Koalisi PKI – P,1
5603, Foto “Sekarang malesiya sapu habis penduduk asing…”,1
8912,"(Campuran; Disinformasi, Hasut, & Fakta) 20 Dosa Ahok Kepada Umat Muslim",1
2364, Wanita Tertua di Dunia Berasal Dari Pakistan,1
5676, Peringatan Badai Panas Equinox,1
1360, MUI Setujui Merek Bir Jadi Sponsor Formula E,1
911," Video “Gemparkan China, Akhirnya Presiden Xin Jink Dikudeta Hari Ini”",1
8231, Warga Cina Tanam Benih Cabai Mengandung Bakteri Berbahaya di Bogor,1
5165, Surat Panggilan Kerja oleh PT KAI 15 Agustus 2020,1
5371, Risma Sujud ke IDI Karena Warga Surabaya Tidak Diterima Di RSUD Dr Soetomo,1
6060," “DI WUHAN CINA KETIKA TERJADI VIRUS CORONA RAKYAT BERBONDONG2 KE MESJID, DI INDON RAKYAT DILARANG KE MESJID”",1
3497, “PERAGAAN BUSANA TELORNASI ANTAR UMAT BERAGAMA”,1
5377, Pesan Berantai “Imbauan Kepolisian tentang Hacker Penyebar Video Pornografi”,1
7134, “Suasana sholat jenazah para korban teroris di new zealand”,1
964, Akun Whatsapp Bupati Mesuji Sulpakar “+6289636247958”,1
7199," DIBERI DUIT, BAJU DAN MAKAN, TAPI ACARA TETAP SUNYI, RELAWAN JOKOWI HAMPIR BUNUH DIRI",1
1423, “Wow Akhirnya Kang Elon Musk Bikin Tweet Kunjungan Presiden Jokowi”,1
122, Desy Ratnasari Meninggal Dunia,1
479, Video “Ri Tolak Perdamaian Tingkatkan Serangan Brutal Ke Kota Kuala Lumpur Malaysia”,1
662, Pengumuman Panggilan Calon Karyawan Perum Bulog,1
